Unnamed: 0,Gender,Height,Weight
4415,Male,1.7568914839022296,87.00827714700576
8818,Female,1.5539618772772252,59.15303670820266
3085,Male,1.7943878466752494,92.9266177193212
7798,Female,1.5841741592190228,64.36079896296575
9153,Female,1.6301625988498234,65.25333463930963
8209,Female,1.711545671567292,73.01838501615794
9573,Female,1.6868594503508925,72.77754138257534
9534,Female,1.66343877410132,55.03462297618561
495,Male,1.8511953571169888,88.08734362800332
3749,Male,1.7915521844234,96.35892458823004
2321,Male,1.7351380002023675,84.42254412439242
4267,Male,1.7450881796035158,83.58664501167989
3405,Male,1.763044618198527,81.00783061775873
151,Male,1.6599004281175815,66.5599982892187
7369,Female,1.5505035044282192,51.33869386372265
694,Male,1.781679801460677,86.44800221230145
4417,Male,1.876193617693779,101.36182145432824
5697,Female,1.6816026794189003,62.21689197548802
1738,Male,1.7183742613266153,82.04170106999749
3001,Male,1.7280358719012374,82.8902911116514
167,Male,1.7196226633545335,72.25108691556218
6111,Female,1.6076632545665013,72.49366503101118
4622,Male,1.677325698155717,78.0816902116322
2865,Male,1.75087456228883,85.10592889390587
8544,Female,1.6507835412209346,65.17161799106259
4702,Male,1.7242028237581897,82.12111041606533
2883,Male,1.6668751429944562,85.41980479982153
3031,Male,1.7523987969631916,84.37975339745574
8183,Female,1.5905982330965414,48.08136398816753
8980,Female,1.674272725156143,72.1195481337969
8528,Female,1.6639208490902389,74.58992874647966
5681,Female,1.5458021698159896,53.38618714562765
7209,Female,1.557251354367816,52.520896112853926
5991,Female,1.5317074541323508,61.09651218456332
2276,Male,1.7420984684048195,84.952555705417
7132,Female,1.6005487620470058,52.599371544796014
5705,Female,1.6974881746065027,75.00267687243489
7998,Female,1.579941059111148,60.5785459286503
5292,Female,1.5486357832205395,52.26657423119018
4304,Male,1.628557284594657,66.33211377018841
7445,Female,1.6546926721274045,62.78740287351896
428,Male,1.7612039357502167,86.83821721661101
7068,Female,1.6415586862995764,62.2214218641632
6364,Female,1.6182632755410984,63.78385804858768
4215,Male,1.8185190704585297,94.25466860233188
426,Male,1.5430021938334078,61.764654549560895
2223,Male,1.6688952913956931,78.498097639797
100,Male,1.779325307852922,91.0897726953935
9244,Female,1.6090285310519958,61.22465705207932
3307,Male,1.811513472846837,95.37704772338948
2762,Male,1.7307977028114758,77.47349156004138
5857,Female,1.5785921121819022,59.472702683652685
4738,Male,1.7074506742192916,80.07632980190104
7092,Female,1.700139568258729,64.95608988918508
9632,Female,1.4996464292193905,49.03058904517636
3286,Male,1.6961099783913334,71.16001171985992
7712,Female,1.6989998750300022,73.66379477483073
7868,Female,1.5801651974065865,61.781417385334485
6067,Female,1.6226758383166051,57.57845655963177
9235,Female,1.6968140778469516,68.5036595457804
3577,Male,1.842943353259391,97.65019597587288
1465,Male,1.7965943348358555,89.72588729042855
7675,Female,1.5683086789677658,56.902455584342846
2234,Male,1.6529787081107954,74.98502027215385
1744,Male,1.7325666923625984,86.44746865992661
9754,Female,1.638307451287475,59.9993064810715
6094,Female,1.6245156475120444,57.80801884250887
8781,Female,1.5603248586805512,59.50307378215727
9401,Female,1.5862489201172854,62.95932095322091
8371,Female,1.6583471813163495,63.52804656920111
5027,Female,1.5935777355991705,62.836290781256565
9234,Female,1.611971104898995,62.61350015146891
3944,Male,1.7025725425339568,83.12055910294386
6862,Female,1.6710173296114177,72.95166858791036
5350,Female,1.5539207743545698,55.032984910947405
9422,Female,1.6717932940132196,71.44414713424437
2121,Male,1.7697838168903317,96.03149778721564
4972,Male,1.789104295068216,90.81126583813352
8576,Female,1.6374351949437358,65.83144692646408
3784,Male,1.7731813995849113,90.57414914385168
6872,Female,1.681549998097296,68.6546821791105
916,Male,1.7701702733470004,83.74168008782293
9394,Female,1.643986467928027,62.63461242587668
7252,Female,1.554844460765601,51.21743543821962
8012,Female,1.6935376362028731,73.35330341907776
5821,Female,1.468306000364384,48.85413811420074
4403,Male,1.8249987584112868,91.9293559865378
4863,Male,1.739254465708559,83.1774937370361
8515,Female,1.5898944644891462,56.127467401141296
5422,Female,1.5703424809600826,60.64193192515276
7733,Female,1.6299758449245665,63.42298773174629
1203,Male,1.7800431754795996,92.15159633516424
3768,Male,1.8273226546118773,90.11634619607528
5357,Female,1.5789885714309428,54.11543659833669
3852,Male,1.758549971731732,87.57546510993905
1926,Male,1.7516319453300526,83.47258591434074
3114,Male,1.8276488752948727,94.20792368618174
2641,Male,1.6642494780523498,72.5458878941111
7639,Female,1.725571567338919,69.90050005528192
7360,Female,1.7025913684181997,70.07286841058631
8182,Female,1.7319510468255277,80.54380960895047
7610,Female,1.4978919452808366,51.244841993034505
2728,Male,1.8616043150087136,103.67243647441153
9597,Female,1.5889626421622434,61.765118391839714
4985,Male,1.6508194451795026,63.01489327960418
6846,Female,1.7605598859586495,70.0729522491333
7698,Female,1.671849957014869,68.46822246453574
4012,Male,1.8874475998643192,96.23265170913356
2626,Male,1.706152900618992,71.83480401845108
7238,Female,1.5681384680937789,55.82813183513137
8255,Female,1.6378568646183858,59.78938482992584
9565,Female,1.7057832096507326,68.45266825224041
805,Male,1.7723589220788307,79.87314652229885
4634,Male,1.718485076913686,87.14478630538336
5247,Female,1.6380567369447236,71.26700084723353
5566,Female,1.7609800106932114,76.01424119778429
5739,Female,1.6612368534747075,66.65552071821749
5143,Female,1.727372820818028,73.10302276826603
8265,Female,1.4825839749105876,51.663725006627374
4459,Male,1.8386068933343809,96.25790084181956
1242,Male,1.8572989601981884,93.847116130406
6945,Female,1.5074256930694443,45.40097371975827
5740,Female,1.4251661132429974,36.52833500509643
5325,Female,1.624925576659182,67.77072379432151
547,Male,1.8274738219288715,94.88032844642588
3022,Male,1.750431413984849,91.96020533857588
5761,Female,1.7108720214208764,74.23812497493415
4031,Male,1.7039347010348211,76.15500190682384
26,Male,1.75487663829471,83.6583196302577
4952,Male,1.8298371855285047,90.34355177204554
5152,Female,1.6332001229303128,63.55132655051952
2508,Male,1.5890783935659396,74.41266696888336
1433,Male,1.7795772423123948,83.69007487271398
2582,Male,1.7788907357307422,82.24746924274419
1302,Male,1.8029954052033057,87.14015765979839
5812,Female,1.7314668368902792,74.8251495616917
7349,Female,1.511703608393795,56.64893156294813
5281,Female,1.5661620125726996,47.32890956492172
6114,Female,1.5542763759706602,46.98595575825021
1221,Male,1.820680833514568,97.18629799542968
7435,Female,1.5997138749452873,59.91796768237487
2548,Male,1.840200705372092,96.7781760952264
750,Male,1.7911702833018648,90.52264830291185
437,Male,1.741192344036541,79.47817196955874
4371,Male,1.8075759071304955,90.2842760866968
4448,Male,1.847027362713172,95.4200450625626
2847,Male,1.9121843139684704,99.38799892363376
1173,Male,1.869516367774696,99.56912369846488
7495,Female,1.687810144428634,69.16489217104565
2699,Male,1.838253718420219,95.33927507312642
9888,Female,1.653690668201109,67.90031507980957
9506,Female,1.620585913001308,57.97300111232002
6395,Female,1.608160809336932,62.26773072322522
2481,Male,1.681625166574642,76.0354726654971
5456,Female,1.6496930924771884,64.2693349738763
8444,Female,1.5787955310646242,58.494501726948585
2706,Male,1.8447797164713389,87.23888062725689
4661,Male,1.7564887982329165,91.62287608950044
326,Male,1.7425364293945629,80.20208548492475
1039,Male,1.6158214770924089,72.93199344169277
2637,Male,1.7342871721049924,83.8301107103272
5022,Female,1.6852274452746523,71.38674659283178
2499,Male,1.735133483832561,77.01123065645125
1004,Male,1.7332641329596497,87.98950948263855
2861,Male,1.7551903760008585,88.2604080861137
3233,Male,1.7804174490510332,88.98932922630547
1870,Male,1.707685286762959,84.49275774613943
4245,Male,1.6357214739694728,66.53461887511364
6927,Female,1.653663072415671,64.54283266304311
8385,Female,1.6392904682080487,64.00495547574644
534,Male,1.906117474832704,94.5859190646592
9827,Female,1.5515292017120934,53.861239880318266
7148,Female,1.6103684625754473,66.95241777306025
7365,Female,1.5243321737914954,51.65430985842392
585,Male,1.7716651676557988,84.10864383131468
9914,Female,1.6497582659282026,69.39934571768237
3035,Male,1.746209061146737,79.22209306298701
4428,Male,1.6547314552413748,69.5340375667617
4089,Male,1.729098291577415,84.97371936816101
1703,Male,1.7278240566644598,84.09815760077295
4295,Male,1.731748277813563,74.89404265483967
5719,Female,1.4895293760390895,41.33869824852184
491,Male,1.7385219668928964,83.36267211899786
6899,Female,1.6057355122907058,63.38766118563532
4353,Male,1.7679422769966902,84.20459695774399
2836,Male,1.7998274094657387,86.54498609828062
2266,Male,1.8077335346789027,90.88016984343405
7718,Female,1.7557819796410392,75.21916501040863
9523,Female,1.5888925040668862,48.86676922363782
8022,Female,1.6242831930170558,57.07045849595086
4707,Male,1.69203341802842,75.00148291010512
9843,Female,1.5513551074117458,57.646900851944565
2900,Male,1.629402275581499,69.79936166858
9618,Female,1.5866366491636648,57.743581707984994
2944,Male,1.724528230779183,80.88780741707271
1916,Male,1.869652463100671,99.80556150298108
3185,Male,1.7460886368689268,86.08281471163052
8626,Female,1.5205682416710231,53.40113309012157
9434,Female,1.626256398032134,60.864075490319365
7255,Female,1.5713134269482198,60.14731040555348
4246,Male,1.7194353403152407,80.8115667150678
8615,Female,1.4629899549933592,44.5349294004791
5146,Female,1.655628867140238,60.56088666711506
8565,Female,1.5107677110563429,48.92895675253019
2518,Male,1.8286266105697155,85.53156541429547
397,Male,1.5729445031614482,67.6531038449129
1317,Male,1.992936144152181,103.12076868756796
4560,Male,1.729895170459699,85.01225386610552
121,Male,1.745518440774437,81.85915041112813
2449,Male,1.7543535161539714,90.16147552258464
8855,Female,1.5852381716336506,57.61309042806712
8108,Female,1.5738615026870009,64.59372016909217
1566,Male,1.6910021230498204,74.04492719653318
1984,Male,1.7183930679541,82.77202543145846
4333,Male,1.7775515399043336,80.04307877266046
7910,Female,1.5742813169433625,53.04973663548626
9286,Female,1.6286758902320044,73.31696792038301
3918,Male,1.944043897516024,110.344190689641
2173,Male,1.7592740795199295,93.77267576869748
3283,Male,1.844472752913192,90.29032119824276
8495,Female,1.7159124906711802,77.4986061963686
8584,Female,1.492938956035293,51.05721782208365
2333,Male,1.5611097323981131,61.466757970273136
573,Male,1.8236378868284224,94.97278006580238
3660,Male,1.8637268950752548,101.7658553813877
9075,Female,1.66274674877056,66.55812922329379
981,Male,1.7330458179347568,82.72738906526654
9370,Female,1.5479960599957214,51.49974192806433
1407,Male,1.8097534564705928,86.66674370461051
535,Male,1.802706176924692,86.28317418579401
4315,Male,1.90960402595066,99.11587427630587
4598,Male,1.6702362356370606,76.05260597842069
8622,Female,1.5323912176805028,51.92218143684078
8758,Female,1.6101150674462743,58.33993183284544
1434,Male,1.7603464310521155,87.78348118838055
6994,Female,1.5913848708773624,55.68131438381601
2579,Male,1.6487526338433418,72.20962632341318
9403,Female,1.5778235972184045,60.83970161930622
3269,Male,1.799940529473377,84.10628866667646
9553,Female,1.6767941710681966,65.11227540244194
3838,Male,1.7980035100877867,93.70619433257112
1867,Male,1.6846955577432834,74.27439933494206
1454,Male,1.7086990293991244,82.96112197382247
1786,Male,1.766653016774436,83.3480277376695
9912,Female,1.696782764963888,66.97512029738765
7095,Female,1.7463052686662266,79.18826342629053
2521,Male,1.7984013110579822,87.0659863831229
4439,Male,1.751326386894836,88.92022061806857
1820,Male,1.8302387827450703,99.8512558978366
5615,Female,1.620023443607184,57.13670134067441
2929,Male,1.7894702595993612,82.94211530618313
51,Male,1.7826621671420857,91.20461347461924
4726,Male,1.840178786426659,96.723553743944
5716,Female,1.4644340797077533,44.84969033290343
5465,Female,1.6249376865007612,60.53616270938105
469,Male,1.6505035897909934,75.66891930370286
2629,Male,1.780503859334857,80.13662026195993
6513,Female,1.5615446491404574,52.74238411783679
7467,Female,1.6218836526814369,66.98154305284358
3945,Male,1.6925211519977128,75.05195919476894
6204,Female,1.7849601914095563,84.8225148320291
4262,Male,1.7550435560334496,82.0004410345959
1858,Male,1.929921828501671,102.72681023864742
9532,Female,1.5486597505317998,47.56157193594284
865,Male,1.7874265331748358,89.53108468462133
6390,Female,1.602295139109627,61.664452126747946
7212,Female,1.5415056875351285,56.95736685887999
4921,Male,1.7243826875003028,77.53257208763715
8101,Female,1.6666773408412907,72.85702213010029
4792,Male,1.659026370110961,85.91972692786233
8854,Female,1.6708278853870304,71.11472435903015
6250,Female,1.5214669731754262,53.73656663212341
5936,Female,1.7425374253786845,81.27548730294994
425,Male,1.8545267268797607,94.9501790205056
188,Male,1.6701896654731117,81.58110196394914
5629,Female,1.7558718933301982,78.80863152323003
4359,Male,1.8234604112959296,94.11747833060576
228,Male,1.611382285663997,61.53242004573582
7757,Female,1.6016220856185028,58.24074367961626
7677,Female,1.625222573626914,63.98702441104487
2741,Male,1.749266258369991,81.1107896798488
1041,Male,1.7900681962345826,87.93214585439321
4075,Male,1.804614724049732,93.75274244403106
9140,Female,1.6342641227470611,57.21145168627263
6118,Female,1.5903361659050887,56.74164759548575
6902,Female,1.6905195205132344,71.9675465523302
471,Male,1.7466605077865345,84.26476446743752
2921,Male,1.736963426850148,76.27311012888251
1905,Male,1.819984308301856,93.92489849142682
8876,Female,1.5087870000580623,49.45245139303127
801,Male,1.6004484903547354,67.08708235738807
1487,Male,1.86129789906872,94.90453432849333
8441,Female,1.5782056807950864,60.0172327310854
227,Male,1.7226557690971818,76.69379270496759
7890,Female,1.5910021207776135,52.21547421570517
1128,Male,1.760071856373763,85.93906601080755
5070,Female,1.515563359521572,57.313733134242895
9166,Female,1.5870676607025187,56.54020963930272
2208,Male,1.700908510413511,86.3519413124075
7993,Female,1.5639061560326155,57.15827089811406
9842,Female,1.6870492909069892,67.22670717624558
6559,Female,1.5840595611167412,58.25011478345955
9921,Female,1.706328064940992,75.56905159781098
3153,Male,1.6564751220698786,79.34736712367076
4441,Male,1.5755123007491267,67.6901167023411
7505,Female,1.589200895273077,64.58068839649138
8957,Female,1.5868846255714422,53.167995854340994
6215,Female,1.722951526761911,72.73564030664907
9598,Female,1.635984158148,63.32335696799121
2144,Male,1.8154141490929183,86.4330316000884
7411,Female,1.6820471497347051,65.62855029511736
8929,Female,1.6537979438017645,64.14030127110016
2374,Male,1.797101105425696,89.73814329180802
2577,Male,1.7419352334103884,89.09409248831486
1632,Male,1.7365720879135031,85.2403932271188
4832,Male,1.6955228037898886,74.24878692051989
2298,Male,1.8123715029753429,94.9412871460586
5033,Female,1.5293636306843352,53.99447319125769
156,Male,1.7484969566407589,81.60470113135456
8046,Female,1.605663154241155,63.21118414351376
6706,Female,1.6370529787220611,69.40945333525386
3349,Male,1.7785108570887536,82.80980483527141
2879,Male,1.761952821202227,84.97296847554327
3413,Male,1.7567653172244035,79.10424388944645
7768,Female,1.5793917994995144,50.734531973490135
4189,Male,1.6835704638030036,74.31489811653796
9610,Female,1.560373778202735,59.613232841409534
9734,Female,1.7345060450653762,67.97146336121749
7251,Female,1.5796308112601665,57.56650171081865
7613,Female,1.6872199714017209,69.54772528002557
6919,Female,1.5887131007775173,56.22960598002279
9681,Female,1.641882938604568,57.29862203037141
9671,Female,1.5875781911471505,58.60318304736462
4794,Male,1.4835353852664448,55.03809240479257
5654,Female,1.6237118383742124,66.58959974961736
2495,Male,1.714575348686343,85.73186748636596
7304,Female,1.7238714344632429,67.07066471313463
2372,Male,1.7816420072821153,82.93122186412917
4091,Male,1.831877198753329,92.7402637942568
9471,Female,1.5873571665819617,57.38648912232754
3461,Male,1.779670656334355,84.78266690174912
7006,Female,1.6636506818888648,72.16185211298588
5391,Female,1.5944731214119918,65.72829643294145
7172,Female,1.645904601461638,66.24114225389164
5696,Female,1.5734162916344936,50.193194388304754
5664,Female,1.6913030920884626,65.31652925098429
4503,Male,1.8397748584758349,95.5822431744633
2550,Male,1.8118153416895064,88.17877439832438
4715,Male,1.8230855885466333,86.01887195710671
847,Male,1.781859933343618,92.41233059600044
3344,Male,1.7400984176809462,83.27724987754763
938,Male,1.6244043813459663,74.73902304793695
4825,Male,1.9043708631604352,97.29343796881405
9693,Female,1.631283899673204,56.597624922506135
8863,Female,1.6547104681582234,62.76995496690783
8610,Female,1.6580763997309262,65.10454586027413
5354,Female,1.5603829585417808,57.98925153025062
5477,Female,1.6149390223814009,61.58881866997571
9723,Female,1.5697677412999704,62.317485021033846
756,Male,1.5905471161420242,69.33288650862907
4750,Male,1.814405935323041,89.0767162824472
2644,Male,1.6662377909533388,74.94678967375879
4162,Male,1.7704223794219465,89.51660312397875
8648,Female,1.5484103871625494,49.60605356138146
3165,Male,1.7093019051993346,86.09618927655144
6497,Female,1.5935246010509871,64.11209727086968
5987,Female,1.580007955788581,55.754567865182025
3873,Male,1.667300431690001,70.89106287442412
7751,Female,1.6943366567374172,67.29101119022008
6523,Female,1.70259291411442,66.00906214976018
3418,Male,1.7117880047941256,84.16696894184996
9904,Female,1.4485329789047274,45.90466745727
2061,Male,1.7037794517118987,82.33896451783563
549,Male,1.7605478795149403,86.26646115809883
4453,Male,1.7179789512971633,73.2751143887768
2812,Male,1.721603626182003,87.18028632578796
8777,Female,1.6100625295563948,67.62573253068108
8995,Female,1.562519276936692,60.31776441218725
2549,Male,1.8310379053980943,87.46183644816267
6069,Female,1.7262606107578955,73.667871501273
3169,Male,1.6983132166443224,78.7130440431016
7054,Female,1.6314132993118364,63.955435510708185
4828,Male,1.7060128287640437,82.86234642065189
9570,Female,1.7344378978629864,71.91062825411343
1259,Male,1.7400549641135534,74.61584707901054
8712,Female,1.6231785606289386,66.53844940329824
