FL,FRHL,ETL,MEL,BEL,LIPL_L,JL,FLL,FLR,DFL_L_R,DFL_R_L,NWL,L_L,L_W,LEL,LEW,REL,REW,FA,Gender,BMI
579.2210286237888,430.154623362344,500.81234010355615,498.8236161209692,470.88002718314567,439.9659077701362,338.4922451105785,496.3718364291028,490.0255095400647,532.6434079194072,546.9405817819702,109.65856099730654,253.6631624812716,64.28063471995279,109.16501271011695,53.45091205957107,110.64357188738984,53.150729063673246,27142026.0,1,22.20887162339478
540.3341558702356,400.4460013534908,469.895733115337,446.14907822386,453.3982796614914,425.2305257151702,336.0372003216311,448.2644308887333,474.17823653137015,530.5261539264582,505.4463374088292,108.16653826391968,222.2251110923336,61.40032573203501,88.2779700718135,50.00999900019995,124.25779653607252,55.03635162326805,18052786.0,1,20.57143539343756
567.902280326466,419.6307901000592,495.9082576444962,487.7478856950586,476.0105040857817,448.0055803223884,351.8891871029856,470.0521247691579,476.5427577877981,534.5802091361033,522.0900305502873,115.2128465059344,265.4825794661488,77.02596964660685,101.07917688624102,41.97618372363071,115.2128465059344,42.05948168962618,24229519.0,1,20.37820911672205
531.0762657095495,418.32045132888254,491.883116197334,477.3195994299836,489.3260671576776,464.1045140913844,379.4759544424389,420.9322985944414,443.0180583226828,523.9169781558907,518.5219378194138,130.4645545732633,290.91063920042524,101.59724405711012,97.51410154434076,46.48655719667784,127.56566936288148,49.24428900898052,10925302.5,1,20.75884515275632
504.9524730110746,344.9811589058162,412.8195731793734,394.85693611737406,394.3665807342199,368.26620806150544,285.08595195133694,419.75230791503697,435.00459767685214,469.5465898076569,445.46829292330114,91.13725912051558,219.27608168699112,62.51399843235114,80.02499609497022,47.29693436154187,101.40019723846694,46.17358552246078,13850247.0,1,20.37820911672205
848.2269743411842,574.3248209854768,677.4806270292901,712.5229820854903,649.2657391238198,609.099335084188,474.0717245312148,746.1434178494105,689.1922808621698,719.900687595171,807.1108969652188,151.00993344810135,353.9901128562774,123.36936410632909,173.90227140552247,80.30566605165541,126.75172582651489,78.0,79484840.5,1,22.85387981184091
619.1122676865642,469.56362721147815,553.9404300103035,548.6292008269337,534.9392488871985,502.8011535388518,396.23225512317896,537.1126511263722,536.269521789184,610.403964600493,609.1411987380266,115.62439189029276,243.28789530101983,52.23983154643591,116.27553482998908,66.2872536767062,125.29964086141668,68.00735254367721,21372334.5,1,21.920814810449205
519.0086704478067,338.74031351464504,404.3983184930422,381.25057377006,391.2697279371355,364.17715469260287,287.14108030722457,425.4056887254801,449.9888887517113,490.9511177296575,434.1255578746776,89.26925562588724,182.4828759089466,86.40023148117139,74.52516353554684,47.53945729601885,102.96115772464876,48.373546489791295,15098679.5,1,23.866593885803205
1132.1130685580836,819.0054944870639,948.002109702294,941.0260357715932,906.0137968044417,848.0094339097885,671.0186286534823,960.5758689452904,962.8483785103448,1036.8355703774828,1065.5374230875234,218.0,447.0,117.0,203.0221662774782,95.35197952848172,218.27734651126764,98.65596788841516,77737049.0,1,23.59762584817661
470.1531665319292,332.2167966855379,398.2825630127435,392.1543063642168,390.3703369878403,369.3467205756672,289.3389016361264,399.2818553353007,401.35894159716935,449.7221364353772,431.9282347798069,90.0499861188218,204.0612653102004,39.0,81.05553651663777,37.48332962798263,90.08884503644168,34.713109915419565,27107839.0,1,22.608182888107827
544.4713031923721,376.9681684174408,450.0011111097394,442.9503358165563,448.7538300672207,425.677107676699,339.37737107827326,459.3049096188718,468.2734244007447,514.9077587296583,492.1351440407401,109.22453936730518,228.42942017174585,45.39823785126467,89.20201791439474,40.49691346263317,103.39245620450264,39.6232255123179,17236558.5,1,22.608182888107827
694.6920180914706,503.4808834504047,595.0302513318126,573.0698037761194,558.4344187100219,518.5450800075149,400.5321460257591,584.4142366506826,604.1870571271782,664.1724173736817,630.9080757130947,120.26637102698326,261.76516192954324,81.0,118.8276062201036,70.178344238091,149.00335566691106,73.68174807915459,155753617.0,1,19.761933712085742
927.0194172723676,703.0113797087498,820.0097560395242,810.0888840121188,782.010230112113,732.0109288801636,571.0078808562978,787.2991807438898,785.5303940650546,877.0461789438456,862.181535408872,184.00271737123884,375.0,87.09190547921202,171.49344010777787,74.95331880577403,184.53184007102948,73.00684899377592,94256030.5,1,22.346226986494543
1017.0314646066756,708.006355903674,850.0476457234618,819.2203610750895,814.1774990749867,760.2374629022172,587.3406166782611,856.6241883113038,873.490125874357,947.98839655346,886.7400972099998,179.0446871593793,385.06363110530185,110.22250223978769,165.24527224704494,84.40379138403677,198.2044399099072,82.76472678623425,92763133.0,1,20.75884515275632
489.9387716847892,358.6446709488376,424.4066446228193,424.6433797906191,417.33559637299095,395.2783829151298,313.3943203059047,415.20236030157633,415.0144575794921,465.7402709665549,472.3314514194455,101.11874208078342,226.56566377101365,39.11521443121589,90.2551937563706,38.60051813123757,96.7470929795826,38.05259518088089,20044008.0,1,19.761933712085742
555.6563686308292,402.7766130251358,468.7216658103186,453.7455233938953,451.4000443065995,425.2646234992984,338.09466130064817,463.51806868772655,477.0262047309351,534.4529913846493,507.3036566002654,111.16204388189342,233.30880823492285,55.22680508593631,95.0473566176356,51.66236541235796,114.35471131527552,50.48762224545735,26386303.5,1,20.75884515275632
541.4074251430249,398.180863427664,454.2158077390086,449.7521539692723,422.1705816373282,392.1543063642168,303.08084729985825,448.8741471726791,447.5991510268982,473.2071428032337,483.86465049639656,109.04127658827184,232.1378900567505,71.06335201775948,100.71742649611338,48.38388161361178,106.56922632730333,49.39635614091387,24271968.5,1,19.318789131047087
447.1118428312988,346.2831211595506,396.2133263786063,395.1265620026069,361.0498580528733,333.0135132393279,256.0019531175495,382.3414704161713,369.9621602272319,406.5870140572618,427.2633848108213,83.02409288875127,193.04144632694812,68.18357573492314,91.26883367283708,46.52956049652737,88.05112151472007,46.87216658103186,28110792.5,1,18.60175985558252
531.376514347407,348.1436485130815,418.0968787254935,426.0950598164687,404.0111384603152,381.0,297.0269348055829,458.0884194126719,445.27968738760137,457.4232176005062,489.6120913539616,94.00531899844816,210.00952359357424,44.10215414239989,93.1343116150004,48.373546489791295,88.09086218218096,47.07440918375928,33201017.0,0,17.813126963803853
592.8659207611785,451.1363430272494,527.7546778570513,536.2434148779824,505.2850680556472,472.34415419268186,371.2707906636341,512.6646077115134,497.0040241285778,550.0445436507847,585.5458991402809,118.4229707446997,247.16795908855173,58.034472514187634,119.33985084622825,50.00999900019995,111.5437134042076,49.25444142409901,50621357.0,1,20.57143539343756
543.2660490036167,419.0190926437601,489.17277111466456,501.25542391080415,467.5660381165424,440.8276307129579,346.2166951491508,472.1493407810711,446.70012312512296,488.635856236523,540.0685141720446,113.11056537742176,259.2778432492835,44.181444068749045,116.0,44.64302857109943,98.41239759298622,42.20189569201838,25821745.5,1,20.94060009493431
770.9299579079801,578.8825442177368,679.395319383347,685.613593797556,642.3931817819987,602.5163898185675,472.9587719875804,665.2773857572494,635.7082664241515,687.0123725232319,747.9465221524865,142.0211251891774,303.48640826238,71.386273190299,150.0966355385756,62.12889826803627,138.4377116251204,58.180752831155424,110998910.5,1,22.85387981184091
