,Gender,Height,Weight
95,Male,1.6539841161563607,75.16795635253501
96,Male,1.8212113441846496,87.58596782982502
97,Male,1.6975551064305558,81.95676565888498
98,Male,1.6883703916425623,78.36877853054426
99,Male,1.763052766003339,80.49925175687932
100,Male,1.779325307852922,91.0897726953935
101,Male,1.6952875581598625,76.08542017797262
102,Male,1.6833679595315258,70.03262023486185
103,Male,1.735542579020041,80.73244901689431
104,Male,1.7799275601589462,83.43319400473975
105,Male,1.7458178989778539,81.28585550806041
106,Male,1.7159237020516502,71.92517053412652
107,Male,1.6828422663837599,75.52466992498535
108,Male,1.7572279480866202,78.01042029536235
109,Male,1.7172712655176483,79.09019821346939
110,Male,1.7600355457559222,85.15978964241154
111,Male,1.7320433737956764,91.39332783214566
112,Male,1.818819979291821,92.95325328915675
113,Male,1.75760018076242,81.05033439450234
114,Male,1.708453808868172,74.39563230832704
115,Male,1.871603912359995,101.27348784141618
116,Male,1.766245261185288,92.06026405754699
117,Male,1.7351136199732946,85.90659881838799
118,Male,1.7205696720475583,80.81673864594755
119,Male,1.8213263700679425,101.28679207009273
120,Male,1.616259520936182,75.76288511056204
121,Male,1.745518440774437,81.85915041112813
122,Male,1.7005132779147472,74.58828094113842
123,Male,1.5927575392770363,68.02501915883728
124,Male,1.8353635866594222,87.50255362572868
125,Male,1.8010797877917568,91.57296673859076
126,Male,1.7172900274827227,81.58669764235906
127,Male,1.7983595974746327,89.11618817029998
128,Male,1.760341133744867,85.07192779609676
129,Male,1.6825696178653444,77.87864368816057
130,Male,1.714301701622757,86.9534071333329
131,Male,1.6714787066005032,75.22852703005063
132,Male,1.8146701238031868,84.21513416257322
133,Male,1.7389959078867783,80.86719855666954
134,Male,1.625293284966492,68.48288981465079
135,Male,1.8034482012204782,95.22226167348917
136,Male,1.7307489944908336,78.99658678686649
137,Male,1.7372431663022736,81.59166498180188
138,Male,1.729643981523419,76.08876129279635
139,Male,1.730770995040391,83.02759358750295
140,Male,1.7490462938420797,76.90961745221743
141,Male,1.6801808545726598,78.66721926539067
142,Male,1.681633214145156,82.05005485439513
143,Male,1.71277585345307,83.23818387143952
144,Male,1.7645660931936737,93.42993222786886
145,Male,1.7911028362363934,83.35199570062404
146,Male,1.8119947514148773,91.60494350771687
147,Male,1.8034493970907866,98.03034601190538
148,Male,1.6815396317393343,72.29817572777327
149,Male,1.842599998952873,95.40691953522285
150,Male,1.713975534654244,81.0198546857534
151,Male,1.6599004281175815,66.5599982892187
152,Male,1.7994391854905605,88.87546249622903
153,Male,1.7764372715865044,77.19040588274811
154,Male,1.6443913132680017,76.9537217169379
155,Male,1.7604334331619973,89.98298840717511
156,Male,1.7484969566407587,81.60470113135456
157,Male,1.5732080109991455,66.79763008761515
158,Male,1.7422707225919998,80.27864043460681
159,Male,1.656551819683161,84.1267050637788
160,Male,1.6340746619174062,80.5097687905018
161,Male,1.7462222302241908,77.03238513772254
162,Male,1.8412372471703655,90.07506967252283
163,Male,1.7077418453236795,92.23808709235594
164,Male,1.7084955630188294,87.6419905896372
165,Male,1.6540100087926066,80.80058605356176
166,Male,1.6830756289693451,73.83551679570014
167,Male,1.7196226633545335,72.25108691556218
168,Male,1.6644796775540531,78.06967498658095
169,Male,1.774671833153784,91.55166782469817
170,Male,1.7394396342642182,77.27045386552754
171,Male,1.8342346689812754,93.16315233934935
172,Male,1.731760130429436,77.01437329710313
173,Male,1.8283226461889106,90.91676055734996
174,Male,1.678054473011352,81.00652083964343
175,Male,1.6930665699133898,76.20981977706812
176,Male,1.717025374560371,80.63342862959279
177,Male,1.7334469799833072,87.66918402520025
178,Male,1.6461389845942118,73.65406059780288
179,Male,1.7143023440539513,83.18143567337022
180,Male,1.7317905599543812,82.12559637267655
181,Male,1.7666559765337106,95.64976103254935
182,Male,1.6866171415763516,75.1005466315252
183,Male,1.6914407907130673,88.9713676626507
184,Male,1.827171519204344,91.64664207750924
185,Male,1.7344908598881976,77.2982467835312
186,Male,1.7768684603571605,91.60203590585903
187,Male,1.8250186802932284,87.7187890972927
188,Male,1.6701896654731117,81.58110196394914
189,Male,1.7026090428061629,70.98258259569944
190,Male,1.9484298053896238,106.61018569341141
191,Male,1.8433064828309134,104.58041417345929
192,Male,1.7711116443931243,92.48543793657527
193,Male,1.849100289716484,98.98121178428363
194,Male,1.8424995934273216,101.00005056777947
195,Male,1.8362864819641893,94.56253136903679
196,Male,1.7082344503229405,82.00026197600687
197,Male,1.9289892935504407,105.19921052574422
198,Male,1.684432290736113,77.38000928531686
199,Male,1.8073637586471074,85.39842640074389
200,Male,1.8082819380884716,88.93194113627405
201,Male,1.8338168049819707,97.34246895103414
202,Male,1.9085768644218601,101.66097648091778
203,Male,1.636052845736916,71.93034599070977
204,Male,1.644254378695166,75.52357363954377
205,Male,1.6107305133040468,72.63850212139792
206,Male,1.7233560969326422,79.91049751680481
207,Male,1.67466733465152,79.14513377834484
208,Male,1.802550381083102,87.95443660320107
209,Male,1.7165509808432549,84.81789686935129
210,Male,1.7421674691226856,78.74166434436758
211,Male,1.7862487374814202,87.70045298140788
212,Male,1.8388198022897304,94.545133007667
213,Male,1.7988497605489502,93.45491046661911
214,Male,1.6739438520300554,78.2787441602793
215,Male,1.8998025255544158,105.52155764833972
216,Male,1.7190953434701353,80.39471207556763
217,Male,1.7057614543257547,79.67193350764032
218,Male,1.8230809671109385,96.44549898929293
219,Male,1.6424968914021463,75.7358951851574
220,Male,1.7303183164043476,89.09200745347404
221,Male,1.696387951884011,75.03828802361522
222,Male,1.696868585853399,80.08884277121926
223,Male,1.724304750469896,79.2207657308137
224,Male,1.7570088537487774,88.55818139074047
225,Male,1.7837130524900366,93.29681578104271
226,Male,1.6473372991098691,71.82241152317484
227,Male,1.7226557690971818,76.69379270496759
228,Male,1.611382285663997,61.53242004573582
229,Male,1.824950245136759,98.95448288308464
230,Male,1.6948930706359921,70.71478475051101
231,Male,1.8279949635623314,91.41156905704038
232,Male,1.930942225892846,107.01417370175515
233,Male,1.8154929725780755,88.6285281922152
234,Male,1.7111931395796622,80.12075070484686
235,Male,1.7921031914925674,90.01998108302018
236,Male,1.774624372548759,84.23970465145788
237,Male,1.7258682790709274,80.44353414342035
238,Male,1.88225579513831,97.86687544077701
239,Male,1.7568630420081888,84.83187366942974
240,Male,1.6905536057466817,77.83089162305043
241,Male,1.694220766748738,78.39875467935036
242,Male,1.708050049841313,76.3305918927747
243,Male,1.7539051913189339,74.30766321371598
244,Male,1.795087778288962,86.19310955681088
245,Male,1.6636744760837834,71.15495511732212
246,Male,1.6557554096804796,78.29291963718043
247,Male,1.7162308323544977,76.68607017463084
248,Male,1.8749107964811411,104.94962588591422
249,Male,1.8188067308945792,94.00715825075302
250,Male,1.7202086305930029,78.08712023776701
251,Male,1.7330707515854988,90.64027241709331
252,Male,1.6746073114358744,76.24446625779052
253,Male,1.8173317910254554,89.72939473146077
254,Male,1.7567752804997272,89.30877896394391
255,Male,1.7423805468285534,81.74715768018152
256,Male,1.8048607764989442,85.78967496884017
257,Male,1.6165591133700772,71.85927719460165
258,Male,1.808034367049177,94.76565747125092
259,Male,1.6796682985141669,84.8857146550939
260,Male,1.6524572771234842,71.4781302849353
261,Male,1.7295209087146983,82.39246708912991
262,Male,1.8032258550357936,92.87145524664302
263,Male,1.8852178418916725,104.83880503330403
264,Male,1.7609088017615477,84.48533360566536
265,Male,1.6492560917297385,82.14273051723886
266,Male,1.7360097947894073,90.22896500947719
267,Male,1.8015997771455228,92.2472151510442
268,Male,1.561536353720485,73.041353741536
269,Male,1.7396666430503698,86.09479243015856
270,Male,1.8300672027187925,90.81040138796662
271,Male,1.8420503424547279,100.63512327872587
272,Male,1.8093413493906072,97.09597075179859
273,Male,1.8353815257310016,91.49015123428424
274,Male,1.7161520135759534,84.90656817483183
275,Male,1.835597217672492,89.14328676422467
276,Male,1.5900462991378435,68.81929744598654
277,Male,1.682405507211095,75.88482134167374
278,Male,1.7691211102741675,90.19390973998527
279,Male,1.7598624037167712,81.09750864821551
280,Male,1.7964220799287025,87.78785644579386
281,Male,1.7482468199837562,89.69233181488326
282,Male,1.67676647713091,83.67040201142527
283,Male,1.6869380043338933,70.39510687901569
284,Male,1.6920368595495,73.02467866965462
285,Male,1.7280844732654315,85.76719916733613
286,Male,1.7907609103200028,78.46496462730278
287,Male,1.7566063291244047,88.85652134836562
288,Male,1.7981935743860062,97.86086615480988
289,Male,1.6559371789328738,75.61713076073985
290,Male,1.8995571437049497,108.61911022591968
291,Male,1.8050994194144587,83.58759167590482
292,Male,1.7610886237632317,90.71109304406659
293,Male,1.7754397803458166,86.82305674394412
294,Male,1.6363999223112655,76.70667160789866
295,Male,1.723444119744694,88.33455744711569
296,Male,1.7157463649963174,83.12823329001132
297,Male,1.899093149861316,95.42210763147564
298,Male,1.814041228053666,89.83048635260384
299,Male,1.7048567474096474,78.31905008142417
300,Male,1.7744335329654781,89.3897637863583
301,Male,1.7381426601418266,86.41191138746998
302,Male,1.7255104582183916,83.71289069269606
303,Male,1.7397817161439162,81.61472539297286
304,Male,1.657201242630609,72.34938445982279
305,Male,1.782707941993546,89.75882933141935
306,Male,1.8060449823790796,98.55175476111047
307,Male,1.7385684949937925,85.23330516812656
308,Male,1.6616826513308902,80.22304507681531
309,Male,1.7196000180884448,83.98174328774924
310,Male,1.8852658017778454,101.29074061778697
311,Male,1.8076480451196764,93.86768098977295
312,Male,1.7076616060047352,77.57191612107927
313,Male,1.7241662035189893,79.4796820543199
314,Male,1.7113599368994834,78.61220893918967
315,Male,1.7465356719972502,82.15729257270239
316,Male,1.8213139215245007,91.90182531005146
317,Male,1.762277267733612,90.65077852677665
318,Male,1.8723998019094064,101.38448993759211
319,Male,1.7641157556786455,99.4553560504271
320,Male,1.7979717611593062,95.80592457824359
321,Male,1.8229189789172904,91.08081228215843
322,Male,1.761323730548859,94.71444361491588
323,Male,1.6582650479192884,73.2188576796464
324,Male,1.8014148481107157,94.27272176567372
325,Male,1.7423552322340292,82.0236027959914
326,Male,1.7425364293945627,80.20208548492475
327,Male,1.7647601006422493,88.27071256268532
328,Male,1.6746447638609134,73.93932053047867
329,Male,1.7404929705680974,78.59418392017092
330,Male,1.877799752806026,97.80352310948453
331,Male,1.8084276206846497,95.31534129723293
332,Male,1.6905373065733895,83.93371786636014
333,Male,1.822253816221032,85.25958146820501
334,Male,1.7715186650240065,85.35745278215788
335,Male,1.6954666147915225,81.43882264001746
336,Male,1.770187525331643,96.03378562960904
337,Male,1.7882493275033715,89.67157411191897
338,Male,1.7531012971906599,84.49874286317215
339,Male,1.6442000937435024,75.3443856090206
340,Male,1.803351090798781,85.64350836736067
341,Male,1.6372792820275006,73.20012049879429
342,Male,1.7716378736082508,87.75928319577754
343,Male,1.8167819598294936,85.85691257291363
344,Male,1.7355290629448885,94.2495795395753
345,Male,1.7974238921684424,90.41136097126622
346,Male,1.8140438607074507,95.19002632986086
347,Male,1.7625180420102289,81.72615304190977
348,Male,1.8288439983320945,89.00128869343948
349,Male,1.7574634643227167,85.92794247273528
350,Male,1.680625627392749,75.07610181481601
351,Male,1.7087124320768863,82.73261106180416
352,Male,1.8012622192498167,85.98182789079533
353,Male,1.7556451498575292,86.01279761769797
354,Male,1.7121892571321884,77.19742368408667
355,Male,1.8526416856212833,98.02007668127759
356,Male,1.7904695888782933,80.31652590331582
357,Male,1.7528097903314317,88.92725080977564
358,Male,1.6957575919077332,76.06760348655327
359,Male,1.7556648587281647,81.46869299221946
360,Male,1.8574071865726522,100.0902480592856
361,Male,1.714165326943602,74.52300707025478
362,Male,1.64985898970773,71.00746272986055
363,Male,1.7216752225042304,83.31624532343443
364,Male,1.7186249294195937,77.24920940333199
365,Male,1.6885004839642948,76.48797789275336
366,Male,1.8538715831065022,95.09010812459366
367,Male,1.7669060998408392,88.60739506557582
368,Male,1.8034904275425303,88.14317739616041
369,Male,1.7758571889974821,99.50353209319096
370,Male,1.8211074014163682,93.05972772874516
371,Male,1.7183084977812644,81.13973156971124
372,Male,1.7347070859389426,82.42897511345012
373,Male,1.7446562941122847,92.33333894537112
374,Male,1.750460599791796,74.9133943956162
375,Male,1.7516063436879616,89.78011299255836
376,Male,1.7080797741863651,78.6002511025647
377,Male,1.7504629364829492,83.43724546271338
378,Male,1.6722990303918843,63.291527419653846
379,Male,1.642645318915052,72.66023630943936
380,Male,1.6839158021797802,74.20946656223285
381,Male,1.7042786779789183,87.97648509563044
382,Male,1.7017565592130943,86.13410100872034
383,Male,1.8024340609271525,83.56250178358367
384,Male,1.7378901540031517,86.54333156378232
385,Male,1.7183742007008134,85.366322561743
386,Male,1.920752906219659,102.60603928654174
387,Male,1.7919507473651246,89.75650060538328
388,Male,1.7498273082972764,86.41539355159587
389,Male,1.7344271107555973,79.94404027402457
390,Male,1.650874987783812,80.61558824772324
391,Male,1.665624597183889,78.78511668655021
392,Male,1.7603746413028882,95.4646449589181
393,Male,1.6688997717226912,77.15625471661671
394,Male,1.722221371661511,78.68001924405944
395,Male,1.7580901417225927,83.88580323682919
396,Male,1.7275811526259581,88.12700438611591
397,Male,1.5729445031614482,67.6531038449129
398,Male,1.7085656129751934,87.30320130653168
399,Male,1.7189912750894207,81.53352849436911
400,Male,1.7772609518455542,92.0171668130154
401,Male,1.6589619230378492,74.09757871832679
402,Male,1.8264125381904956,98.44203514064566
403,Male,1.6823411626714813,83.08046975204134
404,Male,1.6716995477354166,75.56099305732202
405,Male,1.8502616755174648,93.10016131183346
406,Male,1.8021158636963674,86.04780346584039
407,Male,1.8121327137447687,99.14901349915584
408,Male,1.8048138696119451,92.14242170493299
409,Male,1.572908901287356,63.4598206545079
410,Male,1.746566421970713,89.03729999438994
411,Male,1.7166321122099708,81.61798876933716
412,Male,1.7109870445897095,74.45527723208056
413,Male,1.6733305765291895,76.28277307964181
414,Male,1.744846958638989,86.0656990671391
415,Male,1.7661854834615491,88.5277282207872
416,Male,1.692521147038477,86.39474235855856
417,Male,1.7731714999717565,92.72626957654946
418,Male,1.744468791607222,88.97280689980282
419,Male,1.819025540258839,95.10498566541271
420,Male,1.770120801472142,86.60586299500021
421,Male,1.8008875936792499,89.78619240080826
422,Male,1.7273476754052326,84.72206700586669
423,Male,1.7936398970503618,85.57640493796126
424,Male,1.8179083316019629,80.00303414556764
425,Male,1.8545267268797607,94.95017902050559
426,Male,1.5430021938334078,61.764654549560895
427,Male,1.754685838487014,86.60667130098679
428,Male,1.7612039357502167,86.83821721661101
429,Male,1.7210312978737587,83.88650158168734
430,Male,1.9310878793215003,105.37553192398747
431,Male,1.8345814504676372,91.52527392106121
432,Male,1.7505944501636401,85.42444025264807
433,Male,1.6595071630911518,79.22242702710953
434,Male,1.6746830476748817,83.43522691263325
435,Male,1.7898539084797989,85.05641155960186
436,Male,1.8587985079769305,96.99949384322372
437,Male,1.741192344036541,79.47817196955874
438,Male,1.7406469695572566,76.90416739160621
439,Male,1.6153499676795442,65.58573927489827
440,Male,1.7054637271860007,79.68667523063017
441,Male,1.798735813642628,89.44761736089113
442,Male,1.8676692341175865,101.11741240744938
443,Male,1.6799831505528058,75.0261785288221
444,Male,1.7248339836091922,77.29989274051633
445,Male,1.8144077458695214,98.26344918633505
446,Male,1.7046620668698655,78.79233426172642
447,Male,1.8614115163260063,98.83590045880204
448,Male,1.6172836121139698,73.0342748473556
449,Male,1.7583231356543891,87.88631933176059
450,Male,1.769621150231741,80.33983435175519
451,Male,1.7903303834086173,92.90809258153077
452,Male,1.7527188178137763,80.16417257329918
453,Male,1.738830507806004,87.43524923803909
454,Male,1.6770282380759571,75.73218319858859
455,Male,1.7606814957820713,84.70286087674766
456,Male,1.7545746103432884,85.50489461373658
457,Male,1.8684816673164761,94.51110579437561
458,Male,1.6786272977208463,73.25320940359116
459,Male,1.867560002064174,97.50706616135523
460,Male,1.769848129477863,93.04688527471045
461,Male,1.6935902403700145,83.0968328041906
462,Male,1.853226302879877,94.75312092771046
463,Male,1.7334705524692586,94.31337811628445
464,Male,1.8276982975733789,95.55542698492883
465,Male,1.804889287068237,92.65652501861555
466,Male,1.701214528685578,88.5405823868141
467,Male,1.7393412527234402,86.49365433148854
468,Male,1.8106248113386365,90.55298705341175
469,Male,1.6505035897909934,75.66891930370286
470,Male,1.695751850384507,81.1011196910331
471,Male,1.7466605077865343,84.26476446743752
472,Male,1.7524106066062803,87.88571384869246
473,Male,1.8108979427273255,103.78208369617678
474,Male,1.7538567513713639,87.24828589913729
475,Male,1.6901536432138775,79.82470371207219
476,Male,1.7402942955060683,79.89625695481858
477,Male,1.713476768954414,80.50465343825233
478,Male,1.812477513282133,91.51707430775542
479,Male,1.7421963134583012,80.21460630989806
480,Male,1.7712966023563774,84.15232030140204
481,Male,1.7737799695026761,85.29390643551335
482,Male,1.8392288783989732,85.9032661339839
483,Male,1.662038760443794,75.3401543137539
484,Male,1.6831984819641825,77.22411903584963
485,Male,1.7773472421805652,96.52630943017978
486,Male,1.8087135332826758,88.97003245210325
487,Male,1.7764099648900307,91.75216777397169
488,Male,1.813204963700996,91.32258766970655
489,Male,1.6405550544156047,71.87350960813056
490,Male,1.7473418041631765,79.14703505350066
491,Male,1.7385219668928964,83.36267211899786
492,Male,1.757720084300517,85.32224554465729
493,Male,1.7634208396453563,79.91993022064298
494,Male,1.767998120114592,88.08788930119327
495,Male,1.8511953571169888,88.08734362800332
496,Male,1.5793296130331484,66.1785477100194
497,Male,1.7494175481506795,87.01423581152373
498,Male,1.8054341223882089,95.18789310300374
499,Male,1.8334363666915787,91.29059015633639
500,Male,1.830393976441675,94.70177844173156
501,Male,1.7114534704919588,82.85919529662897
502,Male,1.7255397171387359,75.49361573935663
503,Male,1.798369028586428,87.72176378158858
504,Male,1.6649476803062395,80.94266674200703
505,Male,1.7828571018293558,93.4135487142507
506,Male,1.8231864823540656,90.35999085259695
507,Male,1.7305093257449242,87.10307516032795
508,Male,1.7363308570957727,79.49692601824951
509,Male,1.6786950681353816,77.11356344786122
510,Male,1.8181351277247224,93.14402685832412
511,Male,1.8678313601622467,88.92367029817072
512,Male,1.806334508769792,94.4130232524427
513,Male,1.79817528466366,92.02962462368625
514,Male,1.821918136310806,85.54519410399152
515,Male,1.6051918713820768,73.67682493291753
516,Male,1.7297682805911245,82.94038541136382
517,Male,1.6727449331204887,71.35794193515737
518,Male,1.7359999951350316,81.04600059387782
519,Male,1.7668298148210118,84.92035387873892
520,Male,1.745698923450108,77.84589746862719
521,Male,1.7820202523634594,90.96069900535913
522,Male,1.7506527510081504,87.96389926316394
523,Male,1.633224424628875,70.52889714051766
524,Male,1.789573079617221,87.32911746638453
525,Male,1.7430512050323832,72.51233631315255
526,Male,1.7694846943120348,79.94979679266504
527,Male,1.754095667328286,77.88579528629523
528,Male,1.7075654501213524,82.42202947071351
529,Male,1.6793413122526188,77.7396175398058
530,Male,1.7428816385803227,81.25285330140295
531,Male,1.7589249254633952,85.03460710809806
532,Male,1.7689044170632418,82.55579528022969
533,Male,1.8490445202694687,97.28370673274381
534,Male,1.906117474832704,94.58591906465921
535,Male,1.8027061769246921,86.28317418579401
536,Male,1.8894555156000443,98.49468621742332
537,Male,1.6347989623415458,70.79387177529571
538,Male,1.8117058270847946,93.6146716217358
539,Male,1.7061694208283746,80.80867643598187
540,Male,1.8898024658868713,103.79926562821936
541,Male,1.6222451923735681,79.13972162131357
542,Male,1.7497041908783963,74.48656609193372
543,Male,1.8321525516995592,96.23284299934434
544,Male,1.7374546446996864,93.4467285774502
545,Male,1.6533534723536374,75.94651109350714
546,Male,1.7584338495444696,88.54961321703067
547,Male,1.8274738219288713,94.88032844642588
548,Male,1.7135599626482927,82.69040473093162
549,Male,1.7605478795149405,86.26646115809883
550,Male,1.618768623459542,72.73116563819639
551,Male,1.541267362031633,58.64990997239814
552,Male,1.7948484061611796,88.73453331394632
553,Male,1.716888390590621,84.70894871333114
554,Male,1.8960975002361984,103.19247259782351
555,Male,1.789863802892517,89.44268702912555
556,Male,1.827377867189613,95.05305339121271
557,Male,1.880254070580482,95.14512773531034
558,Male,1.7978685953204643,99.98836280742884
559,Male,1.6440723268094228,76.7513665569947
560,Male,1.7369288116366686,84.29808500642432
561,Male,1.8153182083795834,87.40331974588318
562,Male,1.7003891249346283,80.29761720916669
563,Male,1.7982432667070964,90.69453337645619
564,Male,1.658427843409803,76.52563797518505
565,Male,1.5685518496558508,56.03137744881765
566,Male,1.5870090512475914,72.68459731358287
567,Male,1.7222642687025416,89.39509570785313
568,Male,1.7659602547061248,73.46872150668462
569,Male,1.8415192185022156,91.46912013310278
570,Male,1.7903264865088802,88.35346127065789
571,Male,1.693919294227864,73.73836797125904
572,Male,1.8108147066264877,79.74644846693496
573,Male,1.8236378868284226,94.97278006580238
574,Male,1.8556311439627662,92.74157073895434
575,Male,1.7488752009544364,95.64852963086517
576,Male,1.6775542739810332,76.80504789913874
577,Male,1.8792418959555797,101.29893459666818
578,Male,1.758991094104088,87.5191662182713
579,Male,1.7612526932648633,78.42823469823112
580,Male,1.8027971301555006,86.89559627555134
581,Male,1.6144564516791222,71.2681684104522
582,Male,1.772161834179878,82.91457386042116
583,Male,1.6557873300808146,68.89470190892366
584,Male,1.777465096825993,87.69796843759042
585,Male,1.7716651676557988,84.10864383131468
586,Male,1.8077543512718415,88.62385310248125
587,Male,1.7925288452868107,79.01431450480665
588,Male,1.6675376737862346,74.68383840466839
589,Male,1.705315719137585,74.31878184262465
590,Male,1.6743194083220325,79.25157523705118
591,Male,1.8741805656643997,96.56998899506775
592,Male,1.7205261840494188,78.37809425911144
593,Male,1.6648195368391185,78.00890241740574
594,Male,1.8088333791684854,88.8692943363427
595,Male,1.6660457923578011,79.2948435627359
596,Male,1.6679558838095818,79.18212927494248
597,Male,1.5741074913154087,63.628865024700865
598,Male,1.8770584426338561,97.77615691744127
599,Male,1.8374914645060478,97.91156803181018
600,Male,1.7859170362581642,83.571541103195
601,Male,1.7047353346099487,76.2951573917623
602,Male,1.674685036815031,68.66685173768263
603,Male,1.707584723528198,84.35457720101527
604,Male,1.7809043281865007,92.18882361185891
605,Male,1.9009740928806746,101.57996447271726
606,Male,1.6389934866875804,67.34579572565805
607,Male,1.7793018691424871,93.98183445565448
608,Male,1.8245624868923354,93.07393127020343
609,Male,1.8500531882374194,94.99236348735562
610,Male,1.8618673899669167,90.3405255133119
611,Male,1.6863870881647218,74.87198637298285
612,Male,1.68948511378955,81.99153251151678
613,Male,1.759529440254305,91.76109921471448
614,Male,1.7330916297637526,88.56927670237226
615,Male,1.7885122734702343,83.56646150620946
616,Male,1.771062884212997,85.48111775677985
617,Male,1.6639726408208337,71.30694183687324
618,Male,1.7560866416677416,89.1545618907802
619,Male,1.8711211954198401,94.51323201400245
620,Male,1.6736759141543116,71.75144403226228
621,Male,1.7362024955417954,83.73237013327824
622,Male,1.7887881554520177,89.76926833336647
623,Male,1.830837109123805,92.01895561513012
624,Male,1.821462569547458,90.30144870245093
625,Male,1.6695207115371085,70.86193776845906
626,Male,1.6230177902592913,76.33932403025615
627,Male,1.7860266466835502,91.4036360354677
628,Male,1.6710337367372723,79.1903048615145
629,Male,1.773617590304372,89.32623181781949
630,Male,1.7356112123309655,89.70088896272318
631,Male,1.720636367379783,75.13446816096321
632,Male,1.9058607917933608,105.63527960584761
633,Male,1.8644630864371285,87.4218769022321
634,Male,1.7666909517357439,87.17206748581044
635,Male,1.6392916105148065,71.27258310292494
636,Male,1.7156877413665137,74.16011592266499
637,Male,1.8566505408162413,93.05783611597937
638,Male,1.690471119247489,77.75863785061254
639,Male,1.8793867463969727,94.78466338675806
640,Male,1.799912276704597,95.14505605218847
641,Male,1.8178458358950749,93.55809355619046
